codec,uncompressed_size,compressed_size,compression_time_s,compression_max_RSS_kB,decompression_time_s,decompression_max_RSS_kB,filename,test_set,compression_speed_MiB/s,decompression_speed_MiB/s,compression_rank,compression_speed_rank,decompression_speed_rank
xz,5501364,1495608,6.73,119284,0.2,8876,02_NA12878_S1.bam_filtered.rftt.codec_stats,02,0.7795705129274818,7.131614685058594,4,6,4
rans0,5501364,1395407,0.11,4172,0.12,4360,02_NA12878_S1.bam_filtered.rftt.codec_stats,02,47.69554138183594,11.089698473612469,2,1,2
rans1,5501364,1387355,0.16,4124,0.17,5640,02_NA12878_S1.bam_filtered.rftt.codec_stats,02,32.79068470001221,7.782851948457605,1,2,3
gabac,5501364,1409459,0.39,43284,0.34,44876,02_NA12878_S1.bam_filtered.rftt.codec_stats,02,13.452588594876802,3.953426024493049,3,3,7
gzip,133367357,8341125,78.42,1764,1.83,1552,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.mrcomp.codec_stats,10,1.6218952182846633,4.346839717177094,4,5,2
bzip2,133367357,8294150,67.42,10652,4.34,6888,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.mrcomp.codec_stats,10,1.8865176953112326,1.8225617123089628,3,4,5
xz,133367357,7882804,101.09,691432,2.19,67724,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.mrcomp.codec_stats,10,1.258176110573581,3.432706719664134,2,6,4
rans0,133367357,19340627,2.67,3820,3.22,4448,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.mrcomp.codec_stats,10,47.636338208945055,5.728155041333311,6,1,1
rans1,133367357,14066606,3.28,3856,3.63,5484,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.mrcomp.codec_stats,10,38.777141163988816,3.695581504464478,5,2,3
gabac,133367357,6002176,8.85,2095760,6.56,2102388,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.mrcomp.codec_stats,10,14.371641018969864,0.872579435022866,1,3,6
gzip,11640674,1427604,26.19,1760,0.17,1608,20_MH0001_081026_clean_1.bam_filtered.rtype.codec_stats,20,0.4238797945573886,8.008642757640164,6,6,1
bzip2,11640674,1408526,0.8,9856,0.48,6732,20_MH0001_081026_clean_1.bam_filtered.rtype.codec_stats,20,13.87676477432251,2.7984897295633955,5,4,5
xz,11640674,1276544,13.98,171948,0.26,13760,20_MH0001_081026_clean_1.bam_filtered.rtype.codec_stats,20,0.7940924048253224,4.682335486778846,3,5,3
rans0,11640674,1386429,0.22,3776,0.24,4256,20_MH0001_081026_clean_1.bam_filtered.rtype.codec_stats,20,50.46096281571822,5.50917387008667,4,1,2
rans1,11640674,1226729,0.32,3776,0.35,5620,20_MH0001_081026_clean_1.bam_filtered.rtype.codec_stats,20,34.691911935806274,3.342571258544922,2,2,4
gabac,11640674,1146240,0.71,244580,0.73,229112,20_MH0001_081026_clean_1.bam_filtered.rtype.codec_stats,20,15.635791295011279,1.4974515732020548,1,3,6
gzip,8638176,5141829,3.03,1688,0.2,1624,08_m131004-10.sorted.bam_filtered.glen.codec_stats,08,2.7188140566986387,24.51815128326416,6,5,2
bzip2,8638176,3917393,1.24,10212,0.59,6748,08_m131004-10.sorted.bam_filtered.glen.codec_stats,08,6.643553703061996,6.332062866728185,2,4,4
xz,8638176,4004832,6.89,145856,0.63,11984,08_m131004-10.sorted.bam_filtered.glen.codec_stats,08,1.1956468202898223,6.0623895554315474,3,6,5
rans0,8638176,5099629,0.2,4732,0.19,4672,08_m131004-10.sorted.bam_filtered.glen.codec_stats,08,41.190032958984375,25.596764213160466,5,1,1
rans1,8638176,4849911,0.35,5816,0.34,6104,08_m131004-10.sorted.bam_filtered.glen.codec_stats,08,23.537161690848215,13.603633992812211,4,2,3
gabac,8638176,3875786,0.73,39584,0.9,48472,08_m131004-10.sorted.bam_filtered.glen.codec_stats,08,11.284940536708048,4.106930626763238,1,3,7
gzip,12596832,12293,0.22,1776,0.18,1524,09_sample-2-10_sorted.bam_filtered.gpair.codec_stats,09,54.60579612038352,0.06513065761990018,5,2,2
bzip2,12596832,461,3.95,9764,0.23,5836,09_sample-2-10_sorted.bam_filtered.gpair.codec_stats,09,3.0413354801226267,0.0019114950428838315,2,6,5
xz,12596832,1968,1.37,182724,0.15,15000,09_sample-2-10_sorted.bam_filtered.gpair.codec_stats,09,8.76881397553604,0.01251220703125,4,5,3
rans0,12596832,1575548,0.25,3716,0.28,4220,09_sample-2-10_sorted.bam_filtered.gpair.codec_stats,09,48.0531005859375,5.366284506661551,6,4,1
rans1,12596832,1362,0.23,2640,0.29,4496,09_sample-2-10_sorted.bam_filtered.gpair.codec_stats,09,52.231631071671195,0.004478980754983836,3,3,4
gabac,12596832,37,0.19,115372,0.28,137892,09_sample-2-10_sorted.bam_filtered.gpair.codec_stats,09,63.22776392886513,0.00012602124895368303,1,1,6
gzip,4477830,665979,17.37,1756,0.07,1548,20_MH0003_081203_clean_1.bam_filtered.rcomp.codec_stats,20,0.24584867381884848,9.073243822370255,5,6,1
bzip2,4477830,690214,0.61,9656,0.24,6508,20_MH0003_081203_clean_1.bam_filtered.rcomp.codec_stats,20,7.000641744644915,2.7426640192667646,6,4,5
xz,4477830,604228,8.32,108708,0.11,7892,20_MH0003_081203_clean_1.bam_filtered.rcomp.codec_stats,20,0.513268204835745,5.238515680486506,4,5,3
rans0,4477830,559956,0.09,3400,0.1,3748,20_MH0003_081203_clean_1.bam_filtered.rcomp.codec_stats,20,47.448794047037765,5.340156555175781,3,1,2
rans1,4477830,559873,0.12,3336,0.13,5056,20_MH0003_081203_clean_1.bam_filtered.rcomp.codec_stats,20,35.58659553527832,4.107203850379356,2,2,4
gabac,4477830,559738,0.13,74876,0.23,75956,20_MH0003_081203_clean_1.bam_filtered.rcomp.codec_stats,20,32.84916510948768,2.3209032805069634,1,3,6
gzip,1313220,602103,1.25,1748,0.03,1624,07_chr1_N.gtl_filtered.npos.codec_stats,07,1.0019073486328125,19.140338897705078,5,6,2
bzip2,1313220,472470,0.2,9840,0.09,6192,07_chr1_N.gtl_filtered.npos.codec_stats,07,6.261920928955078,5.006472269694011,1,4,5
xz,1313220,480856,0.99,81076,0.1,5320,07_chr1_N.gtl_filtered.npos.codec_stats,07,1.265034531102036,4.5858001708984375,3,5,6
rans0,1313220,621060,0.03,3704,0.03,3380,07_chr1_N.gtl_filtered.npos.codec_stats,07,41.74613952636719,19.742965698242188,6,1,1
rans1,1313220,560353,0.05,4500,0.04,4304,07_chr1_N.gtl_filtered.npos.codec_stats,07,25.047683715820312,13.359856605529785,4,2,3
gabac,1313220,473628,0.11,14444,0.1,15640,07_chr1_N.gtl_filtered.npos.codec_stats,07,11.385310779918324,4.516868591308594,2,3,7
gzip,209715200,70910539,165.5,1776,6.47,1696,08_m131004-10.sorted.bam_filtered.indp.cropped.codec_stats,08,1.2084592145015105,10.45217307678883,5,5,1
bzip2,209715200,60308922,25.93,9848,13.55,7036,08_m131004-10.sorted.bam_filtered.indp.cropped.codec_stats,08,7.7130736598534515,4.244654609708328,4,4,5
xz,209715200,57895916,257.33,691520,15.29,67712,08_m131004-10.sorted.bam_filtered.indp.cropped.codec_stats,08,0.7772121400536277,3.611108444343602,3,6,6
rans0,209715200,76227201,8.91,4224,11.88,4764,08_m131004-10.sorted.bam_filtered.indp.cropped.codec_stats,08,22.44668911335578,6.1191855054913145,6,1,2
rans1,209715200,57643554,8.94,4568,18.73,5800,08_m131004-10.sorted.bam_filtered.indp.cropped.codec_stats,08,22.371364653243848,2.9350334733676857,2,2,7
gabac,209715200,53398767,10.66,941268,10.15,1024760,08_m131004-10.sorted.bam_filtered.indp.cropped.codec_stats,08,18.76172607879925,5.017244592676022,1,3,3
gzip,163606884,3274654,35.5,1764,2.15,1680,02_NA12878_S1.bam_filtered.mtfl.codec_stats,02,4.395146007269201,1.452536472054415,5,5,2
bzip2,163606884,2688283,3.13,9936,2.55,6752,02_NA12878_S1.bam_filtered.mtfl.codec_stats,02,49.84910008244621,1.005390765620213,3,2,3
xz,163606884,3788660,53.43,691384,2.37,67756,02_NA12878_S1.bam_filtered.mtfl.codec_stats,02,2.920226151189531,1.524534909534052,6,6,1
rans0,163606884,2863352,3.12,3708,3.94,4436,02_NA12878_S1.bam_filtered.mtfl.codec_stats,02,50.00887283912072,0.6930724013275301,4,1,4
rans1,163606884,2598307,3.7,3792,4.41,5484,02_NA12878_S1.bam_filtered.mtfl.codec_stats,02,42.16964412379909,0.5618908508023978,2,4,5
gabac,163606884,2334967,3.34,849312,4.56,852664,02_NA12878_S1.bam_filtered.mtfl.codec_stats,02,46.714875226963066,0.48833290735880536,1,3,7
gzip,22005456,9634543,24.15,1760,0.45,1632,02_NA12878_S1.bam_filtered.rftp.codec_stats,02,0.8689870893585016,20.418258243136936,5,5,1
bzip2,22005456,7721994,3.26,9848,1.37,6676,02_NA12878_S1.bam_filtered.rftp.codec_stats,02,6.437435033131231,5.375377627184791,3,4,7
xz,22005456,7714108,24.33,264336,1.08,25324,02_NA12878_S1.bam_filtered.rftp.codec_stats,02,0.8625580849982661,6.811802475540726,2,6,4
rans0,22005456,9714074,0.64,4380,0.54,4524,02_NA12878_S1.bam_filtered.rftp.codec_stats,02,32.79068470001221,17.155672002721715,6,1,2
rans1,22005456,9066365,0.83,5560,0.73,5908,02_NA12878_S1.bam_filtered.rftp.codec_stats,02,25.284383383141943,11.844328005019932,4,3,3
gabac,22005456,7098222,0.75,91696,1.19,98444,02_NA12878_S1.bam_filtered.rftp.codec_stats,02,27.98138427734375,5.6885647172687435,1,2,5
gzip,107761518,31615404,91.28,1768,2.77,1676,20_MH0001_081026_clean_2.bam_filtered.subtype.codec_stats,20,1.125869763513911,10.884764908883545,6,5,1
bzip2,107761518,29927641,11.95,9944,6.46,6944,20_MH0001_081026_clean_2.bam_filtered.subtype.codec_stats,20,8.599949122472788,4.418145909028895,5,4,5
xz,107761518,29104400,193.07,691396,3.88,67744,20_MH0001_081026_clean_2.bam_filtered.subtype.codec_stats,20,0.5322908375902512,7.153638859385068,4,6,4
rans0,107761518,27565542,2.25,4160,2.42,4336,20_MH0001_081026_clean_2.bam_filtered.subtype.codec_stats,20,45.67528533935547,10.863036951742881,2,1,2
rans1,107761518,27486547,2.85,4112,2.49,5776,20_MH0001_081026_clean_2.bam_filtered.subtype.codec_stats,20,36.059435794228,10.527395148832634,1,2,3
gabac,107761518,27980676,8.92,1896796,9.65,1956220,20_MH0001_081026_clean_2.bam_filtered.subtype.codec_stats,20,11.521232288514552,2.7652281924232915,3,3,7
gzip,160744458,59326517,140.12,1756,3.12,1616,07_chr2_g.gtl_filtered.indp.codec_stats,07,1.0940469675937994,18.13403062331371,5,5,1
bzip2,160744458,51057640,19.0,9860,9.68,6944,07_chr2_g.gtl_filtered.indp.codec_stats,07,8.068308478907534,5.03020247152029,3,4,5
xz,160744458,46893640,182.81,691384,7.18,67764,07_chr2_g.gtl_filtered.indp.codec_stats,07,0.838563870134255,6.228587753593424,2,6,4
rans0,160744458,65642121,3.84,4528,4.41,4740,07_chr2_g.gtl_filtered.indp.codec_stats,07,39.921317994594574,14.195284551503706,6,1,2
rans1,160744458,55143751,5.22,5168,5.37,5856,07_chr2_g.gtl_filtered.indp.codec_stats,07,29.367406340851183,9.793143210242357,4,2,3
gabac,160744458,46617264,16.01,3358544,18.41,3404480,07_chr2_g.gtl_filtered.indp.codec_stats,07,9.57513186128939,2.414866234542623,1,3,6
gzip,11640674,1725999,49.16,1752,0.18,1624,20_MH0001_081026_clean_1.bam_filtered.rcomp.codec_stats,20,0.22582204677497983,9.144671758015951,5,6,1
bzip2,11640674,1791543,1.56,9680,0.59,6740,20_MH0001_081026_clean_1.bam_filtered.rcomp.codec_stats,20,7.1162896278576975,2.89584499294475,6,4,5
xz,11640674,1555040,18.35,173760,0.22,14840,20_MH0001_081026_clean_1.bam_filtered.rcomp.codec_stats,20,0.6049815705426707,6.740916859019887,4,5,2
rans0,11640674,1454800,0.2,3720,0.22,4236,20_MH0001_081026_clean_1.bam_filtered.rcomp.codec_stats,20,55.50705909729004,6.3063881613991475,2,1,3
rans1,11640674,1451664,0.28,3904,0.3,5508,20_MH0001_081026_clean_1.bam_filtered.rcomp.codec_stats,20,39.647899355207166,4.614715576171875,1,2,4
gabac,11640674,1455094,0.32,186804,0.57,188580,20_MH0001_081026_clean_1.bam_filtered.rcomp.codec_stats,20,34.691911935806274,2.434536448696204,3,3,6
gzip,250668,15903,0.13,1688,0.0,1664,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.ntfl.codec_stats,10,1.8388894888070912,inf,5,5,1
bzip2,250668,14406,0.01,2280,0.0,1732,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.ntfl.codec_stats,10,23.905563354492188,inf,2,2,1
xz,250668,15208,0.12,71040,0.0,2412,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.ntfl.codec_stats,10,1.9921302795410156,inf,4,4,1
rans0,250668,19127,0.0,1716,0.0,1684,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.ntfl.codec_stats,10,inf,inf,6,1,1
rans1,250668,14964,0.0,1708,0.0,2728,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.ntfl.codec_stats,10,inf,inf,3,1,1
gabac,250668,11120,0.02,11120,0.02,10584,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.ntfl.codec_stats,10,11.952781677246094,0.530242919921875,1,3,2
gzip,4538841,51801,0.3,1768,0.06,1620,05_9827_2#49.bam_filtered.grcomp.codec_stats,05,14.428586959838867,0.8233547210693359,4,4,2
bzip2,4538841,51683,1.47,9728,0.17,5928,05_9827_2#49.bam_filtered.grcomp.codec_stats,05,2.944609583640585,0.2899338217342601,3,6,6
xz,4538841,63672,0.67,110292,0.09,6792,05_9827_2#49.bam_filtered.grcomp.codec_stats,05,6.460561325300985,0.6746927897135417,5,5,3
rans0,4538841,590787,0.07,3340,0.1,3960,05_9827_2#49.bam_filtered.grcomp.codec_stats,05,61.83680125645228,5.634183883666992,6,1,1
rans1,4538841,35971,0.08,2692,0.1,4532,05_9827_2#49.bam_filtered.grcomp.codec_stats,05,54.10720109939575,0.3430461883544922,1,2,4
gabac,4538841,48724,0.09,45072,0.19,72472,05_9827_2#49.bam_filtered.grcomp.codec_stats,05,48.09528986612956,0.2445622494346217,2,3,7
gzip,209715200,74027981,156.06,1736,4.78,1748,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.indp.cropped.codec_stats,03,1.2815583749839805,14.769578279311686,5,5,1
bzip2,209715200,63618634,25.38,9840,14.83,6904,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.indp.cropped.codec_stats,03,7.880220646178094,4.091129958910952,4,4,6
xz,209715200,60448504,260.13,691424,14.02,67800,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.indp.cropped.codec_stats,03,0.7688463460577404,4.111853475747537,2,6,5
rans0,209715200,79802968,8.67,4232,13.62,4776,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.indp.cropped.codec_stats,03,23.06805074971165,5.5878150480609285,6,1,2
rans1,209715200,60507656,9.13,4684,18.96,5716,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.indp.cropped.codec_stats,03,21.905805038335156,3.043491427908467,3,2,7
gabac,209715200,56497949,15.14,941376,10.51,1029888,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.indp.cropped.codec_stats,03,13.21003963011889,5.126607315978133,1,3,4
gzip,209715200,11375730,67.18,1764,2.95,1560,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.mpos.cropped.codec_stats,10,2.977076510866329,3.6775395021600237,5,5,1
bzip2,209715200,7905976,6.59,10668,4.22,6952,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.mpos.cropped.codec_stats,10,30.349013657056148,1.7866649898872558,2,3,5
xz,209715200,8462144,119.52,691312,4.21,67732,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.mpos.cropped.codec_stats,10,1.673360107095047,1.9168953431190618,3,6,4
rans0,209715200,11342852,3.48,3648,4.47,4376,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.mpos.cropped.codec_stats,10,57.47126436781609,2.419997008321536,4,1,2
rans1,209715200,11836328,4.15,4860,4.9,5696,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.mpos.cropped.codec_stats,10,48.192771084337345,2.303673880440848,6,2,3
gabac,209715200,6554008,17.57,824112,24.89,830860,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.mpos.cropped.codec_stats,10,11.383039271485487,0.2511204941390556,1,4,7
gzip,209715200,52617003,184.95,1692,3.42,1624,02_NA12878_S1.bam_filtered.snpt.cropped.codec_stats,02,1.0813733441470668,14.672363850108365,5,5,1
bzip2,209715200,50133999,20.95,9864,11.84,6964,02_NA12878_S1.bam_filtered.snpt.cropped.codec_stats,02,9.546539379474941,4.038134056168634,4,4,5
xz,209715200,47317228,289.36,691424,5.34,67764,02_NA12878_S1.bam_filtered.snpt.cropped.codec_stats,02,0.6911805363560962,8.450416679239451,2,6,4
rans0,209715200,53486560,3.64,3976,4.2,4572,02_NA12878_S1.bam_filtered.snpt.cropped.codec_stats,02,54.94505494505494,12.144942510695683,6,1,2
rans1,209715200,49806378,4.59,4160,5.01,5660,02_NA12878_S1.bam_filtered.snpt.cropped.codec_stats,02,43.57298474945534,9.480850996371515,3,2,3
gabac,209715200,45618754,10.92,3281660,14.62,3326784,02_NA12878_S1.bam_filtered.snpt.cropped.codec_stats,02,18.315018315018314,2.9757478820967775,1,3,7
gzip,4134608,4097,0.11,1728,0.06,1584,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.gpair.codec_stats,03,35.8460859818892,0.06512006123860678,5,4,2
bzip2,4134608,173,1.58,9588,0.08,5768,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.gpair.codec_stats,03,2.4956135810176026,0.0020623207092285156,2,6,5
xz,4134608,732,0.47,106424,0.05,6800,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.gpair.codec_stats,03,8.389509485123005,0.0139617919921875,4,5,3
rans0,4134608,517126,0.1,3256,0.1,3704,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.gpair.codec_stats,03,39.430694580078125,4.931697845458984,6,3,1
rans1,4134608,436,0.09,2480,0.09,4416,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.gpair.codec_stats,03,43.81188286675347,0.004620022243923611,3,2,4
gabac,4134608,37,0.07,42124,0.09,45116,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.gpair.codec_stats,03,56.32956368582589,0.0003920661078559028,1,1,6
gzip,713404,82127,1.52,1824,0.01,1608,08_m131003.sorted.bam_filtered.gtfl.codec_stats,08,0.44760202106676605,7.832241058349609,6,4,1
bzip2,713404,78444,0.06,5624,0.03,5188,08_m131003.sorted.bam_filtered.gtfl.codec_stats,08,11.339251200358074,2.4936676025390625,5,2,2
xz,713404,72632,1.01,76184,0.03,2836,08_m131003.sorted.bam_filtered.gtfl.codec_stats,08,0.6736188831895885,2.308909098307292,4,3,3
rans0,713404,64711,0.04,2224,0.03,2764,08_m131003.sorted.bam_filtered.gtfl.codec_stats,08,17.00887680053711,2.0571072896321616,3,1,4
rans1,713404,63126,0.04,2228,0.04,3288,08_m131003.sorted.bam_filtered.gtfl.codec_stats,08,17.00887680053711,1.5050411224365234,2,1,5
gabac,713404,63064,0.06,24856,0.05,25740,08_m131003.sorted.bam_filtered.gtfl.codec_stats,08,11.339251200358074,1.202850341796875,1,2,6
gzip,743873,793,0.05,1616,0.01,1644,09_sample-2-10_sorted.bam_filtered.mtfl.codec_stats,09,14.188251495361328,0.07562637329101562,6,3,2
bzip2,743873,48,0.01,4400,0.01,2244,09_sample-2-10_sorted.bam_filtered.mtfl.codec_stats,09,70.94125747680664,0.00457763671875,2,1,4
xz,743873,240,0.1,74784,0.0,4664,09_sample-2-10_sorted.bam_filtered.mtfl.codec_stats,09,7.094125747680664,inf,5,4,1
rans0,743873,61,0.01,2180,0.01,2480,09_sample-2-10_sorted.bam_filtered.mtfl.codec_stats,09,70.94125747680664,0.005817413330078125,3,1,3
rans1,743873,63,0.01,2248,0.02,3008,09_sample-2-10_sorted.bam_filtered.mtfl.codec_stats,09,70.94125747680664,0.0030040740966796875,4,1,5
gabac,743873,35,0.04,12128,0.02,15120,09_sample-2-10_sorted.bam_filtered.mtfl.codec_stats,09,17.73531436920166,0.0016689300537109375,1,2,6
gzip,40396380,617531,3.17,1884,0.61,1628,09_sample-2-10_sorted.bam_filtered.pos.codec_stats,09,12.152993716652086,0.9654482857125705,4,5,2
bzip2,40396380,376305,0.7,9680,0.6,6232,09_sample-2-10_sorted.bam_filtered.pos.codec_stats,09,55.03570011683873,0.5981206893920898,2,3,5
xz,40396380,414236,5.42,426116,0.56,42396,09_sample-2-10_sorted.bam_filtered.pos.codec_stats,09,7.107931749407216,0.705439703805106,3,6,4
rans0,40396380,929103,0.68,3412,0.84,4004,09_sample-2-10_sorted.bam_filtered.pos.codec_stats,09,56.65439717909869,1.054835319519043,5,2,1
rans1,40396380,1027236,0.92,4736,1.19,5524,09_sample-2-10_sorted.bam_filtered.pos.codec_stats,09,41.87498921933381,0.8232341093175551,6,4,3
gabac,40396380,322387,0.38,163060,1.0,163316,09_sample-2-10_sorted.bam_filtered.pos.codec_stats,09,101.38155284680818,0.3074522018432617,1,1,7
gzip,74140256,15728592,100.53,1748,1.21,1680,07_chr2_g.gtl_filtered.gpos.codec_stats,07,0.7033289362278362,12.396656383167613,5,5,1
bzip2,74140256,11564690,7.18,9780,3.27,6984,07_chr2_g.gtl_filtered.gpos.codec_stats,07,9.847584673953255,3.3727669205505184,3,4,5
xz,74140256,10717508,107.0,666144,2.33,67756,07_chr2_g.gtl_filtered.gpos.codec_stats,07,0.6608005416727512,4.386700478746144,2,6,4
rans0,74140256,16328875,1.76,4224,1.74,4300,07_chr2_g.gtl_filtered.gpos.codec_stats,07,40.173669294877485,8.949671668567877,6,1,2
rans1,74140256,15624336,2.07,5136,2.48,5728,07_chr2_g.gtl_filtered.gpos.codec_stats,07,34.1573226854997,6.008277400847405,4,2,3
gabac,74140256,10233387,2.33,294996,3.49,305300,07_chr2_g.gtl_filtered.gpos.codec_stats,07,30.345775948061963,2.796366289898454,1,3,7
gzip,57509288,22344732,72.45,1740,1.42,1628,05_9827_2#49.bam_filtered.pos.codec_stats,05,0.757006637962873,15.006758461535817,5,5,1
bzip2,57509288,17318476,7.38,9780,3.47,6908,05_9827_2#49.bam_filtered.pos.codec_stats,05,7.431589555611132,4.759707711959091,2,4,6
xz,57509288,17768800,72.78,576348,2.79,59732,05_9827_2#49.bam_filtered.pos.codec_stats,05,0.7535742088542203,6.073709029877912,3,6,4
rans0,57509288,22493202,1.49,4324,2.26,4516,05_9827_2#49.bam_filtered.pos.codec_stats,05,36.80881269826185,9.491676566875087,6,1,3
rans1,57509288,21028458,1.94,5300,1.84,5884,05_9827_2#49.bam_filtered.pos.codec_stats,05,28.270686041448535,10.899076254471488,4,2,2
gabac,57509288,16411627,1.96,230308,3.53,246340,05_9827_2#49.bam_filtered.pos.codec_stats,05,27.982209653270488,4.43380939386384,1,3,7
gzip,1442520,563070,1.76,1748,0.02,1680,07_chr2_N.gtl_filtered.npair.codec_stats,07,0.7816444743763317,26.84926986694336,5,6,1
bzip2,1442520,452365,0.18,8988,0.09,6144,07_chr2_N.gtl_filtered.npair.codec_stats,07,7.6427459716796875,4.793432023790148,2,4,5
xz,1442520,468588,1.2,82940,0.08,4636,07_chr2_N.gtl_filtered.npair.codec_stats,07,1.1464118957519531,5.586004257202148,3,5,4
rans0,1442520,692240,0.04,3704,0.04,3296,07_chr2_N.gtl_filtered.npair.codec_stats,07,34.392356872558594,16.504287719726562,6,1,2
rans1,1442520,542065,0.05,4512,0.04,4328,07_chr2_N.gtl_filtered.npair.codec_stats,07,27.513885498046875,12.923836708068848,4,2,3
gabac,1442520,425999,0.09,14868,0.1,15300,07_chr2_N.gtl_filtered.npair.codec_stats,07,15.285491943359375,4.062643051147461,1,3,6
gzip,6957648,1953899,6.47,1888,0.27,1556,05_9827_2#49.unmapped.bam_filtered.subtype.codec_stats,05,1.0255533539714548,6.901419604266131,6,5,3
bzip2,6957648,1852602,1.1,10520,0.65,6892,05_9827_2#49.unmapped.bam_filtered.subtype.codec_stats,05,6.03211836381392,2.7181214552659254,5,4,5
xz,6957648,1808044,9.02,130428,0.26,10792,05_9827_2#49.unmapped.bam_filtered.subtype.codec_stats,05,0.7356241907090147,6.631865868201622,4,6,4
rans0,6957648,1741174,0.16,4196,0.17,4524,05_9827_2#49.unmapped.bam_filtered.subtype.codec_stats,05,41.4708137512207,9.767723083496094,3,1,1
rans1,6957648,1723835,0.2,3984,0.22,5680,05_9827_2#49.unmapped.bam_filtered.subtype.codec_stats,05,33.17665100097656,7.472623478282582,1,2,2
gabac,6957648,1723980,0.76,135064,0.69,127752,05_9827_2#49.unmapped.bam_filtered.subtype.codec_stats,05,8.730697631835938,2.3827760115913725,2,3,7
gzip,209715200,2803366,18.92,1760,2.77,1644,02_NA12878_S1.bam_filtered.rcomp.cropped.codec_stats,02,10.570824524312895,0.965161788334485,3,4,3
bzip2,209715200,3084728,64.54,10796,6.98,6940,02_NA12878_S1.bam_filtered.rcomp.cropped.codec_stats,02,3.0988534242330337,0.42146502388240953,4,6,7
xz,209715200,3499916,29.03,691420,2.69,67764,02_NA12878_S1.bam_filtered.rcomp.cropped.codec_stats,02,6.889424733034791,1.2408104084681402,5,5,2
rans0,209715200,26762445,3.05,3808,3.83,4528,02_NA12878_S1.bam_filtered.rcomp.cropped.codec_stats,02,65.57377049180329,6.663878966249311,6,1,1
rans1,209715200,2107697,3.29,3612,4.08,5584,02_NA12878_S1.bam_filtered.rcomp.cropped.codec_stats,02,60.790273556231,0.49266090580061367,1,3,4
gabac,209715200,2123789,3.25,939368,4.58,941664,02_NA12878_S1.bam_filtered.rcomp.cropped.codec_stats,02,61.53846153846154,0.442227734228409,2,2,6
gzip,14377322,70734,0.54,1772,0.46,1612,05_9827_2#49.bam_filtered.ptfl.codec_stats,05,25.3912643150047,0.14664608499278192,5,5,6
bzip2,14377322,50626,0.15,7616,0.19,4828,05_9827_2#49.bam_filtered.ptfl.codec_stats,05,91.40855153401694,0.254109031275699,3,1,2
xz,14377322,94892,1.54,194760,0.2,17416,05_9827_2#49.bam_filtered.ptfl.codec_stats,05,8.903430344222429,0.4524803161621094,6,6,1
rans0,14377322,50314,0.23,2520,0.29,3320,05_9827_2#49.bam_filtered.ptfl.codec_stats,05,59.61427273957626,0.16545920536435885,2,2,5
rans1,14377322,49445,0.26,2676,0.36,4548,05_9827_2#49.bam_filtered.ptfl.codec_stats,05,52.735702808086685,0.13098451826307508,1,3,7
gabac,14377322,57368,0.31,131864,0.31,149112,05_9827_2#49.bam_filtered.ptfl.codec_stats,05,44.22994429065335,0.17648512317288306,4,4,4
gzip,32736494,4888878,6.17,1744,0.52,1552,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.indt.codec_stats,10,5.0599600546170675,8.966148816622221,2,4,2
bzip2,32736494,5388088,5.86,10772,1.45,6760,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.indt.codec_stats,10,5.327637122352782,3.543780096646013,4,3,5
xz,32736494,4250820,19.46,358844,0.89,34696,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.indt.codec_stats,10,1.6043141591463157,4.5549414131078825,1,5,4
rans0,32736494,11860978,0.84,4292,0.89,4464,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.indt.codec_stats,10,37.16661135355632,12.709561894448955,6,1,1
